MSFT,Date
0.2493342161178589,1988-02-25 00:00:00-05:00
0.2498704344034195,1988-02-26 00:00:00-05:00
0.2546960413455963,1988-02-29 00:00:00-05:00
0.25308749079704285,1988-03-01 00:00:00-05:00
0.25523218512535095,1988-03-02 00:00:00-05:00
0.26166683435440063,1988-03-03 00:00:00-05:00
0.2605944573879242,1988-03-04 00:00:00-05:00
0.2686375081539154,1988-03-07 00:00:00-05:00
0.2739991545677185,1988-03-08 00:00:00-05:00
0.2745353877544403,1988-03-09 00:00:00-05:00
0.26917368173599243,1988-03-10 00:00:00-05:00
0.2681013345718384,1988-03-11 00:00:00-05:00
0.2729269564151764,1988-03-14 00:00:00-05:00
0.2681013345718384,1988-03-15 00:00:00-05:00
0.277753084897995,1988-03-16 00:00:00-05:00
0.2739991545677185,1988-03-17 00:00:00-05:00
0.2498704344034195,1988-03-18 00:00:00-05:00
0.2520151734352112,1988-03-21 00:00:00-05:00
0.2584497332572937,1988-03-22 00:00:00-05:00
0.25308749079704285,1988-03-23 00:00:00-05:00
0.24236346781253815,1988-03-24 00:00:00-05:00
0.24075500667095184,1988-03-25 00:00:00-05:00
0.24397194385528564,1988-03-28 00:00:00-05:00
0.24236346781253815,1988-03-29 00:00:00-05:00
0.23485645651817322,1988-03-30 00:00:00-05:00
0.24236346781253815,1988-03-31 00:00:00-05:00
0.23700186610221863,1988-04-04 00:00:00-04:00
0.240218847990036,1988-04-05 00:00:00-04:00
0.2493342161178589,1988-04-06 00:00:00-04:00
0.2455804944038391,1988-04-07 00:00:00-04:00
0.24879810214042664,1988-04-08 00:00:00-04:00
0.24665354192256927,1988-04-11 00:00:00-04:00
0.2391463965177536,1988-04-12 00:00:00-04:00
0.24450816214084625,1988-04-13 00:00:00-04:00
0.227350115776062,1988-04-14 00:00:00-04:00
0.23271183669567108,1988-04-15 00:00:00-04:00
0.23485645651817322,1988-04-18 00:00:00-04:00
0.23271183669567108,1988-04-19 00:00:00-04:00
0.23378409445285797,1988-04-20 00:00:00-04:00
0.23324790596961975,1988-04-21 00:00:00-04:00
0.23700186610221863,1988-04-22 00:00:00-04:00
0.23646555840969086,1988-04-25 00:00:00-04:00
0.2391463965177536,1988-04-26 00:00:00-04:00
